iucn_sid,sciname,worms_name,mapped,assessment_id,scientific_name,iucn_category,iucn_category_code,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,subpopulation_name,infra_name,species,subpopulation,infrarank,pop_trend_desc,pop_trend_code
6203,cysticus josephinae,plesiocystiscus josephinae,FALSE,12578615,Cysticus josephinae,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CYSTISCIDAE,Cysticus,josephinae,NA,NA,TRUE,FALSE,FALSE,NA,NA
6204,cystophora cristata,cystophora cristata,TRUE,279892432,Cystophora cristata,Endangered,EN,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Cystophora,cristata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
6229,dalatias licha,dalatias licha,TRUE,3111662,Dalatias licha,Vulnerable,VU,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Dalatias,licha,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
6335,delphinapterus leucas,delphinapterus leucas,TRUE,50352346,Delphinapterus leucas,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,MONODONTIDAE,Delphinapterus,leucas,NA,NA,TRUE,FALSE,FALSE,Unknown,3
6494,dermochelys coriacea,dermochelys coriacea,TRUE,43526147,Dermochelys coriacea,Vulnerable,VU,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,DERMOCHELYIDAE,Dermochelys,coriacea,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
6814,dunckerocampus dactyliophorus,dunckerocampus dactyliophorus,TRUE,115083653,Dunckerocampus dactyliophorus,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Dunckerocampus,dactyliophorus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
6909,dugong dugon,dugong dugon,TRUE,160756767,Dugong dugon,Vulnerable,VU,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Dugong,dugon,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
7011,echinus esculentus,echinus esculentus,FALSE,12821364,Echinus esculentus,Lower Risk/near threatened,LR/nt,ANIMALIA,ECHINODERMATA,ECHINOIDEA,CAMARODONTA,ECHINIDAE,Echinus,esculentus,NA,NA,TRUE,FALSE,FALSE,NA,NA
7035,edwardsia ivelli,edwardsia ivelli,FALSE,200286264,Edwardsia ivelli,Critically Endangered,CR,ANIMALIA,CNIDARIA,ANTHOZOA,ACTINIARIA,EDWARDSIIDAE,Edwardsia,ivelli,NA,NA,TRUE,FALSE,FALSE,Unknown,3
7134,eleotris sandwicensis,eleotris sandwicensis,FALSE,3137134,Eleotris sandwicensis,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Eleotris,sandwicensis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
7135,eleotris melanosoma,eleotris melanosoma,FALSE,131453913,Eleotris melanosoma,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Eleotris,melanosoma,NA,NA,TRUE,FALSE,FALSE,Unknown,3
7750,enhydra lutris,enhydra lutris,TRUE,219377647,Enhydra lutris,Endangered,EN,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Enhydra,lutris,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
7778,entomacrodus cadenati,entomacrodus cadenati,TRUE,255741628,Entomacrodus cadenati,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Entomacrodus,cadenati,NA,NA,TRUE,FALSE,FALSE,Unknown,3
7854,epinephelus drummondhayi,epinephelus drummondhayi,TRUE,46909143,Hyporthodus drummondhayi,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Hyporthodus,drummondhayi,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
7855,hyporthodus exsul,hyporthodus exsul,TRUE,100569870,Hyporthodus exsul,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Hyporthodus,exsul,NA,NA,TRUE,FALSE,FALSE,Unknown,3
7858,epinephelus lanceolatus,epinephelus lanceolatus,TRUE,100465809,Epinephelus lanceolatus,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Epinephelus,lanceolatus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
7859,epinephelus marginatus,epinephelus marginatus,TRUE,100467602,Mycteroperca marginata,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Mycteroperca,marginata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
7860,hyporthodus nigritus,hyporthodus nigritus,TRUE,46909320,Hyporthodus nigritus,Near Threatened,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Hyporthodus,nigritus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
7861,hyporthodus niveatus,hyporthodus niveatus,TRUE,46909546,Hyporthodus niveatus,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Hyporthodus,niveatus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
7862,epinephelus striatus,epinephelus striatus,TRUE,46909843,Epinephelus striatus,Critically Endangered,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Epinephelus,striatus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
8005,eretmochelys imbricata,eretmochelys imbricata,TRUE,12881238,Eretmochelys imbricata,Critically Endangered,CR,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Eretmochelys,imbricata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
8010,erignathus barbatus,erignathus barbatus,TRUE,279175908,Erignathus barbatus,Near Threatened,NT,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Erignathus,barbatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
8012,erignathus barbatus,erignathus barbatus,FALSE,66991095,Erignathus barbatus ssp. barbatus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Erignathus,barbatus,NA,barbatus,FALSE,FALSE,TRUE,Unknown,3
8013,erignathus barbatus,erignathus barbatus,FALSE,66991165,Erignathus barbatus ssp. nauticus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Erignathus,barbatus,NA,nauticus,FALSE,FALSE,TRUE,Unknown,3
8097,eschrichtius robustus,eschrichtius robustus,TRUE,50353881,Eschrichtius robustus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ESCHRICHTIIDAE,Eschrichtius,robustus,NA,NA,TRUE,FALSE,FALSE,Stable,2
8099,eschrichtius robustus,eschrichtius robustus,TRUE,50345475,Eschrichtius robustus western subpopulation,Endangered,EN,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ESCHRICHTIIDAE,Eschrichtius,robustus,western subpopulation,NA,FALSE,TRUE,FALSE,Increasing,0
8153,eubalaena australis,eubalaena australis,TRUE,50354147,Eubalaena australis,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENIDAE,Eubalaena,australis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
8239,eumetopias jubatus,eumetopias jubatus,TRUE,45225749,Eumetopias jubatus,Near Threatened,NT,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Eumetopias,jubatus,NA,NA,TRUE,FALSE,FALSE,Increasing,0
8261,eunice viridis,no match,FALSE,12903350,Eunice viridis,Data Deficient,DD,ANIMALIA,ANNELIDA,POLYCHAETA,EUNICIDA,EUNICIDAE,Eunice,viridis,NA,NA,TRUE,FALSE,FALSE,NA,NA
8262,eunicella verrucosa,eunicella verrucosa,FALSE,12903486,Eunicella verrucosa,Vulnerable,VU,ANIMALIA,CNIDARIA,ANTHOZOA,ALCYONACEA,PLEXAURIDAE,Eunicella,verrucosa,NA,NA,TRUE,FALSE,FALSE,NA,NA
8407,eurypegasus draconis,eurypegasus draconis,TRUE,67625953,Eurypegasus draconis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,PEGASIDAE,Eurypegasus,draconis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
8408,eurypegasus papilio,eurypegasus papilio,TRUE,115087526,Eurypegasus papilio,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,PEGASIDAE,Eurypegasus,papilio,NA,NA,TRUE,FALSE,FALSE,Unknown,3
8409,eurypegasus draconis,eurypegasus draconis,FALSE,12910345,Eurypegasus draconis Philippines stock,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,PEGASIDAE,Eurypegasus,draconis,Philippines stock,NA,FALSE,TRUE,FALSE,Decreasing,1
8551,feresa attenuata,feresa attenuata,TRUE,50354433,Feresa attenuata,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Feresa,attenuata,NA,NA,TRUE,FALSE,FALSE,Unknown,3
8784,gadus morhua,gadus morhua,FALSE,12931575,Gadus morhua,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,GADIDAE,Gadus,morhua,NA,NA,TRUE,FALSE,FALSE,NA,NA
8817,galaxias argenteus,galaxias argenteus,FALSE,3147272,Galaxias argenteus,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,argenteus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
9175,gibberula cucullata,gibberula cucullata,FALSE,12967038,Gibberula cucullata,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CYSTISCIDAE,Gibberula,cucullata,NA,NA,TRUE,FALSE,FALSE,NA,NA
9176,gibberula modica,gibberula modica,FALSE,12967068,Gibberula modica,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CYSTISCIDAE,Gibberula,modica,NA,NA,TRUE,FALSE,FALSE,NA,NA
9177,gibberula puntillum,gibberula punctillum,FALSE,12967098,Gibberula puntillum,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CYSTISCIDAE,Gibberula,puntillum,NA,NA,TRUE,FALSE,FALSE,NA,NA
9249,globicephala macrorhynchus,globicephala macrorhynchus,TRUE,50355227,Globicephala macrorhynchus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Globicephala,macrorhynchus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
9250,globicephala melas,globicephala melas,TRUE,50356171,Globicephala melas,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Globicephala,melas,NA,NA,TRUE,FALSE,FALSE,Unknown,3
9266,psammogobius biocellatus,psammogobius biocellatus,FALSE,96230065,Psammogobius biocellatus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Psammogobius,biocellatus,NA,NA,TRUE,FALSE,FALSE,Stable,2
9461,grampus griseus,grampus griseus,TRUE,247625936,Grampus griseus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Grampus,griseus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
9463,granulina parilis,granulina parilis,FALSE,12990528,Granulina parilis,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MARGINELLIDAE,Granulina,parilis,NA,NA,TRUE,FALSE,FALSE,NA,NA
9660,halichoerus grypus,halichoerus grypus,TRUE,45226042,Halichoerus grypus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Halichoerus,grypus,NA,NA,TRUE,FALSE,FALSE,Increasing,0
10016,heteropoma fulva,allepithema fulvum,FALSE,3154116,Heteropoma fulva,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Heteropoma,fulva,NA,NA,TRUE,FALSE,FALSE,NA,NA
10017,heteropoma glabratum,allepithema glabratum,FALSE,3154173,Heteropoma glabratum,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Heteropoma,glabratum,NA,NA,TRUE,FALSE,FALSE,NA,NA
10018,heteropoma pyramis,allepithema pyramis,FALSE,3154228,Heteropoma pyramis,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Heteropoma,pyramis,NA,NA,TRUE,FALSE,FALSE,NA,NA
10019,heteropoma quadrasi,allepithema quadrasi,FALSE,3154283,Heteropoma quadrasi,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Heteropoma,quadrasi,NA,NA,TRUE,FALSE,FALSE,NA,NA
10020,heteropoma tuberculatum,allepithema tuberculatum,FALSE,3154447,Heteropoma tuberculatum,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Heteropoma,tuberculatum,NA,NA,TRUE,FALSE,FALSE,NA,NA
10021,heteropoma turritum,allepithema turritum,FALSE,3154502,Heteropoma turritum,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Heteropoma,turritum,NA,NA,TRUE,FALSE,FALSE,NA,NA
10030,hexanchus griseus,hexanchus griseus,TRUE,495630,Hexanchus griseus,Near Threatened,NT,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Hexanchus,griseus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10056,hippocampus capensis,hippocampus capensis,TRUE,54903534,Hippocampus capensis,Endangered,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,capensis,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10057,hippocampus abdominalis,hippocampus abdominalis,TRUE,54903879,Hippocampus abdominalis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,abdominalis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10060,hippocampus bargibanti,hippocampus bargibanti,TRUE,250508253,Hippocampus bargibanti,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,bargibanti,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10063,hippocampus breviceps,hippocampus breviceps,TRUE,54904334,Hippocampus breviceps,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,breviceps,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10064,hippocampus camelopardalis,hippocampus camelopardalis,TRUE,100939136,Hippocampus camelopardalis,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,camelopardalis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10065,hippocampus coronatus,hippocampus coronatus,TRUE,54904583,Hippocampus coronatus,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,coronatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10066,hippocampus erectus,hippocampus erectus,TRUE,20191442,Hippocampus erectus,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,erectus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10069,hippocampus hippocampus,hippocampus hippocampus,TRUE,67618259,Hippocampus hippocampus,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,hippocampus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10070,hippocampus histrix,hippocampus histrix,TRUE,54905206,Hippocampus histrix,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,histrix,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10072,hippocampus ingens,hippocampus ingens,TRUE,54905720,Hippocampus ingens,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,ingens,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10074,hippocampus jayakari,hippocampus jayakari,TRUE,54145490,Hippocampus jayakari,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,jayakari,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10075,hippocampus kuda,hippocampus kuda,FALSE,16664386,Hippocampus kuda,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,kuda,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10077,hippocampus minotaur,hippocampus minotaur,TRUE,54906067,Hippocampus minotaur,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,minotaur,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10082,hippocampus reidi,hippocampus reidi,TRUE,17025021,Hippocampus reidi,Near Threatened,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,reidi,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10083,hippocampus sindonis,hippocampus sindonis,TRUE,54906192,Hippocampus sindonis,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,sindonis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10087,hippocampus trimaculatus,hippocampus trimaculatus,TRUE,17252219,Hippocampus trimaculatus,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,trimaculatus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10088,hippocampus whitei,hippocampus whitei,TRUE,46721312,Hippocampus whitei,Endangered,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,whitei,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10089,hippocampus zosterae,hippocampus zosterae,TRUE,46910143,Hippocampus zosterae,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Hippocampus,zosterae,NA,NA,TRUE,FALSE,FALSE,Stable,2
10097,hippoglossus hippoglossus,hippoglossus hippoglossus,FALSE,148035632,Hippoglossus hippoglossus,Near Threatened,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE,Hippoglossus,hippoglossus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10105,hippopus hippopus,hippopus hippopus,FALSE,117405498,Hippopus hippopus,Vulnerable,VU,ANIMALIA,MOLLUSCA,BIVALVIA,CARDIIDA,CARDIIDAE,Hippopus,hippopus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10106,hippopus porcellanus,hippopus porcellanus,FALSE,117405656,Hippopus porcellanus,Vulnerable,VU,ANIMALIA,MOLLUSCA,BIVALVIA,CARDIIDA,CARDIIDAE,Hippopus,porcellanus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10268,huso dauricus,huso dauricus,FALSE,146104292,Huso dauricus,Critically Endangered,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,dauricus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10269,huso huso,huso huso,FALSE,135087846,Huso huso,Critically Endangered,CR,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
10273,huso huso,huso huso,FALSE,497802,Huso huso Adriatic Sea subpopulation,Extinct in the Wild,EW,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,Adriatic Sea subpopulation,NA,FALSE,TRUE,FALSE,NA,NA
10303,hydrodamalis gigas,hydrodamalis gigas,FALSE,43792683,Hydrodamalis gigas,Extinct,EX,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Hydrodamalis,gigas,NA,NA,TRUE,FALSE,FALSE,NA,NA
10340,hydrurga leptonyx,hydrurga leptonyx,TRUE,45226422,Hydrurga leptonyx,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Hydrurga,leptonyx,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10707,hyperoodon ampullatus,hyperoodon ampullatus,TRUE,50357742,Hyperoodon ampullatus,Near Threatened,NT,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ZIPHIIDAE,Hyperoodon,ampullatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10708,hyperoodon planifrons,hyperoodon planifrons,TRUE,50357964,Hyperoodon planifrons,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ZIPHIIDAE,Hyperoodon,planifrons,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10724,hypoplectrus providencianus,hypoplectrus providencianus,FALSE,46910291,Hypoplectrus providencianus,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Hypoplectrus,providencianus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
10939,jenkinsia parvula,jenkinsia parvula,TRUE,86372523,Jenkinsia parvula,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Jenkinsia,parvula,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11047,kogia breviceps,kogia breviceps,TRUE,50358334,Kogia breviceps,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,KOGIIDAE,Kogia,breviceps,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11048,kogia sima,kogia sima,TRUE,50359330,Kogia sima,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,KOGIIDAE,Kogia,sima,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11060,kuhlia marginata,kuhlia marginata,FALSE,123377956,Kuhlia marginata,Least Concern,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,KUHLIIDAE,Kuhlia,marginata,NA,NA,TRUE,FALSE,FALSE,Stable,2
11130,lachnolaimus maximus,lachnolaimus maximus,TRUE,124708500,Lachnolaimus maximus,Vulnerable,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Lachnolaimus,maximus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
11140,lagenodelphis hosei,lagenodelphis hosei,TRUE,50360282,Lagenodelphis hosei,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Lagenodelphis,hosei,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11141,lagenorhynchus acutus,lagenorhynchus acutus,TRUE,50361160,Lagenorhynchus acutus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,acutus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11142,lagenorhynchus albirostris,lagenorhynchus albirostris,TRUE,50361346,Lagenorhynchus albirostris,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,albirostris,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11143,lagenorhynchus australis,lagenorhynchus australis,TRUE,50361589,Lagenorhynchus australis,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,australis,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11144,lagenorhynchus cruciger,lagenorhynchus cruciger,TRUE,50361701,Lagenorhynchus cruciger,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,cruciger,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11145,lagenorhynchus obliquidens,lagenorhynchus obliquidens,TRUE,50361866,Lagenorhynchus obliquidens,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obliquidens,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11146,lagenorhynchus obscurus,lagenorhynchus obscurus,TRUE,175604493,Lagenorhynchus obscurus,Least Concern,LC,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Lagenorhynchus,obscurus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11150,lagocephalus gloveri,lagocephalus gloveri,TRUE,500780,Lagocephalus gloveri,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Lagocephalus,gloveri,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
11191,ophioglossolambis violacea,ophioglossolambis violacea,FALSE,3261228,Ophioglossolambis violacea,Data Deficient,DD,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,STROMBIDAE,Ophioglossolambis,violacea,NA,NA,TRUE,FALSE,FALSE,NA,NA
11200,lamna nasus,lamna nasus,TRUE,500969,Lamna nasus,Vulnerable,VU,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,nasus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
11368,latiaxis babelis,babelomurex cariniferus,FALSE,3273689,Latiaxis babelis,Lower Risk/near threatened,LR/nt,ANIMALIA,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MURICIDAE,Latiaxis,babelis,NA,NA,TRUE,FALSE,FALSE,NA,NA
11375,latimeria chalumnae,latimeria chalumnae,FALSE,3274618,Latimeria chalumnae,Critically Endangered,CR,ANIMALIA,CHORDATA,SARCOPTERYGII,COELACANTHIFORMES,LATIMERIIDAE,Latimeria,chalumnae,NA,NA,TRUE,FALSE,FALSE,Unknown,3
11501,lentipes concolor,lentipes concolor,FALSE,3287697,Lentipes concolor,Data Deficient,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Lentipes,concolor,NA,NA,TRUE,FALSE,FALSE,NA,NA
