aphiaid,current_area_km2,scenario,scenario_area_km2,area_change
273951,286811.0997927106,RCP45_2100,346223.54972200305,expansion
273951,286811.0997927106,RCP85_2050,335872.4916250729,expansion
273951,286811.0997927106,RCP85_2100,448522.6131177782,expansion
273958,937292.6473080848,RCP45_2050,1005384.6324736315,expansion
273958,937292.6473080848,RCP45_2100,1036452.4558496148,expansion
273958,937292.6473080848,RCP85_2050,1016483.5155625375,expansion
273958,937292.6473080848,RCP85_2100,1080649.2458446687,expansion
273962,2019979.5941494468,RCP45_2050,2558225.3400807627,expansion
273962,2019979.5941494468,RCP45_2100,2761416.644465275,expansion
273962,2019979.5941494468,RCP85_2050,2607586.5849136114,expansion
273962,2019979.5941494468,RCP85_2100,2970811.148054758,expansion
274196,1235958.7206175209,RCP45_2050,1108202.4760365519,contraction
274196,1235958.7206175209,RCP45_2100,1062030.5839553743,contraction
274196,1235958.7206175209,RCP85_2050,1169525.9673562385,contraction
274196,1235958.7206175209,RCP85_2100,1104240.535691456,contraction
274211,927411.4087309231,RCP45_2050,681238.5904369736,contraction
274211,927411.4087309231,RCP45_2100,591343.4817313087,contraction
274211,927411.4087309231,RCP85_2050,651944.4651395377,contraction
274211,927411.4087309231,RCP85_2100,523424.6098577814,contraction
274214,436410.0413435685,RCP45_2050,424939.46947647346,contraction
274214,436410.0413435685,RCP45_2100,416438.3977728387,contraction
274214,436410.0413435685,RCP85_2050,432793.8340697706,contraction
274214,436410.0413435685,RCP85_2100,437177.07447794103,expansion
274226,433521.6168809571,RCP45_2050,476284.99487683567,expansion
274226,433521.6168809571,RCP45_2100,474088.57584791403,expansion
274226,433521.6168809571,RCP85_2050,483935.1241394513,expansion
274226,433521.6168809571,RCP85_2100,487300.11768182,expansion
274759,146245.11908630648,RCP45_2050,152195.53336493668,expansion
274759,146245.11908630648,RCP45_2100,158396.9574128222,expansion
274759,146245.11908630648,RCP85_2050,152163.22306356888,expansion
274759,146245.11908630648,RCP85_2100,159081.54168307682,expansion
274780,303600.34539517335,RCP45_2050,488146.8548509848,expansion
274780,303600.34539517335,RCP45_2100,623991.4552486319,expansion
274780,303600.34539517335,RCP85_2050,582392.3504613229,expansion
274780,303600.34539517335,RCP85_2100,733063.7725670645,expansion
274833,948363.6904346613,RCP45_2050,1244532.1206802106,expansion
274833,948363.6904346613,RCP45_2100,1445902.267695437,expansion
274833,948363.6904346613,RCP85_2050,1352506.0968107102,expansion
274833,948363.6904346613,RCP85_2100,1917892.96243726,expansion
275184,1476520.4729161495,RCP45_2050,1630043.2257210454,expansion
275184,1476520.4729161495,RCP45_2100,1493841.060377784,expansion
275184,1476520.4729161495,RCP85_2050,1634052.7082247995,expansion
275184,1476520.4729161495,RCP85_2100,1445450.3853811596,contraction
275186,4271898.528598415,RCP45_2050,4561833.444641588,expansion
275186,4271898.528598415,RCP45_2100,4833623.942096942,expansion
275186,4271898.528598415,RCP85_2050,4779385.128773591,expansion
275186,4271898.528598415,RCP85_2100,5160759.223999106,expansion
275191,3287033.191518982,RCP45_2050,3468574.5022185193,expansion
275191,3287033.191518982,RCP45_2100,3486630.861164372,expansion
275191,3287033.191518982,RCP85_2050,3454287.2236510552,expansion
275191,3287033.191518982,RCP85_2100,3518494.3029824356,expansion
275197,1462028.2326537403,RCP45_2050,1499166.9535245919,expansion
275197,1462028.2326537403,RCP45_2100,1715586.823617143,expansion
275197,1462028.2326537403,RCP85_2050,1352663.2627214047,contraction
275197,1462028.2326537403,RCP85_2100,1665701.7811870172,expansion
275202,6256737.516467662,RCP45_2050,6252343.826417606,contraction
275202,6256737.516467662,RCP45_2100,6311023.849993442,expansion
275202,6256737.516467662,RCP85_2050,6303336.075534501,expansion
275202,6256737.516467662,RCP85_2100,6308802.308541243,expansion
275205,1106707.789448557,RCP45_2050,873712.2206479665,contraction
275205,1106707.789448557,RCP45_2100,885113.5663964964,contraction
275205,1106707.789448557,RCP85_2050,880721.4147677992,contraction
275205,1106707.789448557,RCP85_2100,905594.2228251126,contraction
275210,4943454.317640065,RCP45_2050,4585180.163620874,contraction
275210,4943454.317640065,RCP45_2100,4381362.523614616,contraction
275210,4943454.317640065,RCP85_2050,4615011.12583066,contraction
275210,4943454.317640065,RCP85_2100,4224761.83057208,contraction
275250,332881.24239071866,RCP45_2050,374897.69852117094,expansion
275250,332881.24239071866,RCP45_2100,342707.04786601383,expansion
275250,332881.24239071866,RCP85_2050,317115.852124918,contraction
275250,332881.24239071866,RCP85_2100,328476.0765917841,contraction
275259,399788.22249124316,RCP45_2050,573102.9247966422,expansion
275259,399788.22249124316,RCP45_2100,710389.4556281848,expansion
275259,399788.22249124316,RCP85_2050,551895.34275425,expansion
275259,399788.22249124316,RCP85_2100,675022.4040906398,expansion
275265,875358.5053814764,RCP45_2050,1086034.592382895,expansion
275265,875358.5053814764,RCP45_2100,787765.4511947572,contraction
275265,875358.5053814764,RCP85_2050,1118095.1492009999,expansion
275265,875358.5053814764,RCP85_2100,832209.7840329327,contraction
275360,2301444.2495322865,RCP45_2050,2315419.8563150493,expansion
275360,2301444.2495322865,RCP45_2100,2355565.50446529,expansion
275360,2301444.2495322865,RCP85_2050,2336490.341558373,expansion
275360,2301444.2495322865,RCP85_2100,2344472.526226012,expansion
275385,463986.14724170684,RCP45_2050,446076.99654906744,contraction
275385,463986.14724170684,RCP45_2100,433314.20736174553,contraction
275385,463986.14724170684,RCP85_2050,441516.78485745547,contraction
275385,463986.14724170684,RCP85_2100,390360.018788788,contraction
275387,1873997.236576369,RCP45_2050,1565574.1002484215,contraction
275387,1873997.236576369,RCP45_2100,1466777.290323097,contraction
275387,1873997.236576369,RCP85_2050,1500972.3358905667,contraction
275387,1873997.236576369,RCP85_2100,1292770.1298784532,contraction
275389,616362.8294962593,RCP45_2050,638079.2338779015,expansion
275389,616362.8294962593,RCP45_2100,653243.8411077863,expansion
275389,616362.8294962593,RCP85_2050,626698.9542880552,expansion
275389,616362.8294962593,RCP85_2100,639949.3129859905,expansion
275393,168696.89539810165,RCP45_2050,170534.23169793937,expansion
275393,168696.89539810165,RCP45_2100,176495.75844737794,expansion
275393,168696.89539810165,RCP85_2050,168118.05174922082,contraction
275393,168696.89539810165,RCP85_2100,174010.48698671113,expansion
275394,1924385.151371222,RCP45_2050,1403076.576331755,contraction
275394,1924385.151371222,RCP45_2100,1226763.4050219306,contraction
275394,1924385.151371222,RCP85_2050,1305175.5863201856,contraction
275394,1924385.151371222,RCP85_2100,1167686.3024412144,contraction
275397,1762178.9339186142,RCP45_2050,1256286.1916772053,contraction
275397,1762178.9339186142,RCP45_2100,1078091.4949559062,contraction
275397,1762178.9339186142,RCP85_2050,1180128.0305431497,contraction
275397,1762178.9339186142,RCP85_2100,778604.7699792038,contraction
275399,2515334.3897838495,RCP45_2050,2585774.6375418105,expansion
275399,2515334.3897838495,RCP45_2100,2447722.885382262,contraction
275399,2515334.3897838495,RCP85_2050,2512349.479687994,contraction
275399,2515334.3897838495,RCP85_2100,2183264.6173433526,contraction
275510,41075.18472671928,RCP45_2050,0,spp range loss
275510,41075.18472671928,RCP45_2100,0,spp range loss
275510,41075.18472671928,RCP85_2050,0,spp range loss
275510,41075.18472671928,RCP85_2100,0,spp range loss
275747,1391456.181764052,RCP45_2050,1342138.8815990787,contraction
275747,1391456.181764052,RCP45_2100,1287698.5324613126,contraction
275747,1391456.181764052,RCP85_2050,1310668.4945226468,contraction
275747,1391456.181764052,RCP85_2100,1217304.983214765,contraction
275762,481433.03234452324,RCP45_2050,638472.6416800197,expansion
275762,481433.03234452324,RCP45_2100,663526.1011600059,expansion
275762,481433.03234452324,RCP85_2050,677230.9871149544,expansion
275762,481433.03234452324,RCP85_2100,659716.4538561816,expansion
275767,369748.20126535743,RCP45_2050,442491.95230880607,expansion
275767,369748.20126535743,RCP45_2100,390177.423444706,expansion
275767,369748.20126535743,RCP85_2050,453920.9313848919,expansion
275767,369748.20126535743,RCP85_2100,441176.0236884324,expansion
275773,188358.65914202525,RCP45_2050,466150.6707366334,expansion
275773,188358.65914202525,RCP45_2100,565281.4150832364,expansion
275773,188358.65914202525,RCP85_2050,471230.8023082884,expansion
275773,188358.65914202525,RCP85_2100,561695.4591777793,expansion
275797,439563.8143874829,RCP45_2050,419407.02251326654,contraction
275797,439563.8143874829,RCP45_2100,409088.0917476786,contraction
275797,439563.8143874829,RCP85_2050,438871.6073751356,contraction
275797,439563.8143874829,RCP85_2100,412501.41037133604,contraction
275800,285337.30667060043,RCP45_2050,289531.05838604155,expansion
275800,285337.30667060043,RCP45_2100,294832.0535269253,expansion
275800,285337.30667060043,RCP85_2050,311320.4823220043,expansion
275800,285337.30667060043,RCP85_2100,322054.6764571521,expansion
275818,696204.0655360563,RCP45_2050,755699.005815633,expansion
275818,696204.0655360563,RCP45_2100,849360.2021903311,expansion
275818,696204.0655360563,RCP85_2050,811856.5075127892,expansion
275818,696204.0655360563,RCP85_2100,861016.5465004011,expansion
275960,409012.21777116595,RCP45_2050,419603.3486398144,expansion
275960,409012.21777116595,RCP45_2100,429084.85273794364,expansion
275960,409012.21777116595,RCP85_2050,417420.89616663544,expansion
275960,409012.21777116595,RCP85_2100,430353.067578142,expansion
275974,518786.46934673446,RCP45_2050,371996.3267871382,contraction
275974,518786.46934673446,RCP45_2100,462154.89418731845,contraction
275974,518786.46934673446,RCP85_2050,299892.14292701986,contraction
275974,518786.46934673446,RCP85_2100,444221.2919917509,contraction
276013,885625.8843634892,RCP45_2050,777050.1266292327,contraction
276013,885625.8843634892,RCP45_2100,764476.7143835159,contraction
276013,885625.8843634892,RCP85_2050,765635.2017421699,contraction
276013,885625.8843634892,RCP85_2100,776575.6292092009,contraction
276015,321884.5740175887,RCP45_2050,373434.1085812908,expansion
276015,321884.5740175887,RCP45_2100,325899.3575789349,expansion
276015,321884.5740175887,RCP85_2050,391871.7976846305,expansion
276015,321884.5740175887,RCP85_2100,337554.8388237156,expansion
276049,1564459.2691033955,RCP45_2050,1237060.3195525394,contraction
276049,1564459.2691033955,RCP45_2100,1066556.8963780734,contraction
276049,1564459.2691033955,RCP85_2050,1175502.7341701027,contraction
276049,1564459.2691033955,RCP85_2100,589476.8851303869,contraction
276051,7172818.580023115,RCP45_2050,6705986.396489591,contraction
276051,7172818.580023115,RCP45_2100,6420211.807293769,contraction
276051,7172818.580023115,RCP85_2050,6532087.538060644,contraction
276051,7172818.580023115,RCP85_2100,5727725.276548988,contraction
276063,1034368.8198561493,RCP45_2050,821485.2063355056,contraction
276063,1034368.8198561493,RCP45_2100,609832.3034654389,contraction
276063,1034368.8198561493,RCP85_2050,767939.0239307556,contraction
276063,1034368.8198561493,RCP85_2100,582917.4369560295,contraction
276074,950058.8904931907,RCP45_2050,973449.916797861,expansion
276074,950058.8904931907,RCP45_2100,972599.2679542175,expansion
276074,950058.8904931907,RCP85_2050,973293.9085859234,expansion
276074,950058.8904931907,RCP85_2100,975840.2867439575,expansion
276084,116558.78944620519,RCP45_2050,106711.43865121323,contraction
276084,116558.78944620519,RCP45_2100,103385.07689615194,contraction
276084,116558.78944620519,RCP85_2050,105970.81612856491,contraction
276084,116558.78944620519,RCP85_2100,104014.90240008084,contraction
276219,724739.8121211006,RCP45_2050,714851.7997347242,contraction
276219,724739.8121211006,RCP45_2100,742863.2156417996,expansion
276219,724739.8121211006,RCP85_2050,717612.8359890614,contraction
276219,724739.8121211006,RCP85_2100,788298.3253420559,expansion
276292,2428030.3771361383,RCP45_2050,2416120.1263029985,contraction
276292,2428030.3771361383,RCP45_2100,2602710.3477928056,expansion
276292,2428030.3771361383,RCP85_2050,2432087.1709929537,expansion
276292,2428030.3771361383,RCP85_2100,3047968.629856998,expansion
276330,291032.62688082486,RCP45_2050,312583.28932729055,expansion
276330,291032.62688082486,RCP45_2100,328334.3356925384,expansion
276330,291032.62688082486,RCP85_2050,318097.56602190755,expansion
276330,291032.62688082486,RCP85_2100,351284.21478765586,expansion
276333,394977.68299484527,RCP45_2050,378405.85011844465,contraction
276333,394977.68299484527,RCP45_2100,479637.84554530703,expansion
276333,394977.68299484527,RCP85_2050,380073.8620646334,contraction
276333,394977.68299484527,RCP85_2100,446445.60304563784,expansion
276426,1119778.1326284925,RCP45_2050,956062.9897791052,contraction
276426,1119778.1326284925,RCP45_2100,1008138.627282011,contraction
276426,1119778.1326284925,RCP85_2050,983856.9603466484,contraction
276426,1119778.1326284925,RCP85_2100,932331.5086555168,contraction
276429,1298225.2800987987,RCP45_2050,1434272.7858521766,expansion
276429,1298225.2800987987,RCP45_2100,1490189.2735073592,expansion
276429,1298225.2800987987,RCP85_2050,1437954.599161625,expansion
276429,1298225.2800987987,RCP85_2100,1519957.9423173368,expansion
276431,1347413.0639621713,RCP45_2050,685860.8693517438,contraction
276431,1347413.0639621713,RCP45_2100,731495.5597011099,contraction
276431,1347413.0639621713,RCP85_2050,665936.7648006618,contraction
276431,1347413.0639621713,RCP85_2100,644658.6568448247,contraction
276432,1183994.526343776,RCP45_2050,1156043.2715615341,contraction
276432,1183994.526343776,RCP45_2100,1130624.8074194742,contraction
276432,1183994.526343776,RCP85_2050,1124628.482659589,contraction
276432,1183994.526343776,RCP85_2100,942511.9668283227,contraction
276434,2431379.9428024823,RCP45_2050,2286563.497613992,contraction
276434,2431379.9428024823,RCP45_2100,2346447.9854357047,contraction
276434,2431379.9428024823,RCP85_2050,2299277.973249019,contraction
276434,2431379.9428024823,RCP85_2100,2476085.994161436,expansion
276436,2826898.7217858816,RCP45_2050,3179904.658094105,expansion
276436,2826898.7217858816,RCP45_2100,3619051.591533927,expansion
276436,2826898.7217858816,RCP85_2050,3206639.2124646064,expansion
276436,2826898.7217858816,RCP85_2100,3670352.23529978,expansion
276673,2151758.4212294007,RCP45_2050,2297153.43348151,expansion
276673,2151758.4212294007,RCP45_2100,2320580.853905659,expansion
276673,2151758.4212294007,RCP85_2050,2087711.1766685245,contraction
276673,2151758.4212294007,RCP85_2100,2133077.075993309,contraction
276731,470446.73559970927,RCP45_2050,618387.3380533685,expansion
276731,470446.73559970927,RCP45_2100,497963.4625300527,expansion
276731,470446.73559970927,RCP85_2050,616062.0203198228,expansion
276731,470446.73559970927,RCP85_2100,351598.0528798216,contraction
276732,2133429.136154759,RCP45_2050,2196498.7490919144,expansion
276732,2133429.136154759,RCP45_2100,2231132.964885353,expansion
276732,2133429.136154759,RCP85_2050,2198497.498227181,expansion
276732,2133429.136154759,RCP85_2100,2304081.648864254,expansion
276734,1724393.0306059022,RCP45_2050,1718246.5137658885,contraction
276734,1724393.0306059022,RCP45_2100,1744540.6198924675,expansion
276734,1724393.0306059022,RCP85_2050,1738992.989141255,expansion
276734,1724393.0306059022,RCP85_2100,1690588.2737658867,contraction
276832,3441306.9256607294,RCP45_2050,3802581.117288595,expansion
276832,3441306.9256607294,RCP45_2100,3951258.9841294675,expansion
276832,3441306.9256607294,RCP85_2050,3906848.85546112,expansion
276832,3441306.9256607294,RCP85_2100,4272643.0719292825,expansion
276891,1507684.413514029,RCP45_2050,1566408.0731177335,expansion
