MRGID,GEONAME,aphiaid,worms_name,GROUP,n_current,n_RCP45_2050,n_RCP45_2100,n_RCP85_2050,n_RCP85_2100,sciname,iucn_sid,iucn_category,iucn_category_code,pop_trend_desc,pop_trend_code
8332,Thailand Exclusive Economic Zone,390098,rhinobatos jimbaranensis,FISH,1541,3001,3573,3088,4215,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
8483,Malaysian Exclusive Economic Zone,390098,rhinobatos jimbaranensis,FISH,2246,3216,3646,3381,4449,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
8484,Vietnamese Exclusive Economic Zone,390098,rhinobatos jimbaranensis,FISH,608,1193,2198,1915,3391,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
8485,Singaporean Exclusive Economic Zone,390098,rhinobatos jimbaranensis,FISH,NA,6,12,11,13,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
8492,Indonesian Exclusive Economic Zone,390098,rhinobatos jimbaranensis,FISH,8210,12575,16102,14745,23867,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
8758,Timorese Exclusive Economic Zone,390098,rhinobatos jimbaranensis,FISH,2,5,6,6,7,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
21791,Timorese Exclusive Economic Zone (Oecusse),390098,rhinobatos jimbaranensis,FISH,1,1,2,1,2,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
49003,Overlapping claim: South China Sea,390098,rhinobatos jimbaranensis,FISH,3,3,3,3,NA,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
64440,Overlapping claim: Malaysia / Singapore,390098,rhinobatos jimbaranensis,FISH,NA,NA,3,1,8,rhinobatos jimbaranensis,63167,Critically Endangered,CR,Decreasing,1
8309,Australian Exclusive Economic Zone (Christmas Island),390099,rhinobatos penggali,FISH,10,10,9,9,7,rhinobatos penggali,63166,Endangered,EN,Decreasing,1
8323,Australian Exclusive Economic Zone,390099,rhinobatos penggali,FISH,5559,4604,4367,4433,3102,rhinobatos penggali,63166,Endangered,EN,Decreasing,1
8483,Malaysian Exclusive Economic Zone,390099,rhinobatos penggali,FISH,246,141,90,113,4,rhinobatos penggali,63166,Endangered,EN,Decreasing,1
8492,Indonesian Exclusive Economic Zone,390099,rhinobatos penggali,FISH,12748,9780,8409,8463,5731,rhinobatos penggali,63166,Endangered,EN,Decreasing,1
8758,Timorese Exclusive Economic Zone,390099,rhinobatos penggali,FISH,115,90,78,78,61,rhinobatos penggali,63166,Endangered,EN,Decreasing,1
21791,Timorese Exclusive Economic Zone (Oecusse),390099,rhinobatos penggali,FISH,1,1,1,1,1,rhinobatos penggali,63166,Endangered,EN,Decreasing,1
8315,Palauan Exclusive Economic Zone,398233,hemiscyllium galei,FISH,88,88,89,87,88,hemiscyllium galei,195436,Vulnerable,VU,Decreasing,1
8316,Micronesian Exclusive Economic Zone,398233,hemiscyllium galei,FISH,5,5,5,5,5,hemiscyllium galei,195436,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,398233,hemiscyllium galei,FISH,243,243,243,243,243,hemiscyllium galei,195436,Vulnerable,VU,Decreasing,1
8324,Papua New Guinean Exclusive Economic Zone,398233,hemiscyllium galei,FISH,445,436,436,434,440,hemiscyllium galei,195436,Vulnerable,VU,Decreasing,1
8492,Indonesian Exclusive Economic Zone,398233,hemiscyllium galei,FISH,1977,2043,1995,2058,1980,hemiscyllium galei,195436,Vulnerable,VU,Decreasing,1
21798,Joint regime area Torres Strait Treaty: Papua New Guinea / Australia,398233,hemiscyllium galei,FISH,81,81,79,81,81,hemiscyllium galei,195436,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,398234,hemiscyllium henryi,FISH,4073,7809,8014,6662,8299,hemiscyllium henryi,195437,Vulnerable,VU,Decreasing,1
8324,Papua New Guinean Exclusive Economic Zone,398234,hemiscyllium henryi,FISH,76,179,146,93,141,hemiscyllium henryi,195437,Vulnerable,VU,Decreasing,1
8492,Indonesian Exclusive Economic Zone,398234,hemiscyllium henryi,FISH,7771,8948,8849,8908,9307,hemiscyllium henryi,195437,Vulnerable,VU,Decreasing,1
8758,Timorese Exclusive Economic Zone,398234,hemiscyllium henryi,FISH,144,183,199,173,249,hemiscyllium henryi,195437,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,398241,cephaloscyllium albipinnum,FISH,43646,5199,4529,5487,1812,cephaloscyllium albipinnum,42706,Critically Endangered,CR,Decreasing,1
8321,Overlapping claim Taiwan: Taiwan / China,398246,cephaloscyllium sarawakense,FISH,2894,2590,2342,2417,1969,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8322,Philippine Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,4149,3211,3069,2951,2739,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8327,South Korean Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,469,837,972,989,1455,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8332,Thailand Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,34,NA,NA,1,NA,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8483,Malaysian Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,3192,1877,1543,1650,1202,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8484,Vietnamese Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,6662,5850,4898,5284,2934,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8486,Chinese Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,13034,13904,14570,14499,11095,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8487,Japanese Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,2327,2957,3543,3255,3747,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8492,Indonesian Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,7223,5066,4598,4409,3857,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8758,Timorese Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,1,7,8,5,5,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
21791,Timorese Exclusive Economic Zone (Oecusse),398246,cephaloscyllium sarawakense,FISH,NA,1,NA,1,NA,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
21796,Joint regime area: South Korea / Japan,398246,cephaloscyllium sarawakense,FISH,1755,1854,1921,1919,2011,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
26521,Bruneian Exclusive Economic Zone,398246,cephaloscyllium sarawakense,FISH,178,102,89,77,48,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
48954,Overlapping claim Senkaku Islands: Taiwan / Japan / China,398246,cephaloscyllium sarawakense,FISH,1308,1457,1842,1610,1847,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
49003,Overlapping claim: South China Sea,398246,cephaloscyllium sarawakense,FISH,294,253,207,198,138,cephaloscyllium sarawakensis,161380,Critically Endangered,CR,Decreasing,1
8323,Australian Exclusive Economic Zone,398263,glyphis garricki,FISH,11844,11720,3359,4923,270,glyphis garricki,42712,Vulnerable,VU,Decreasing,1
8324,Papua New Guinean Exclusive Economic Zone,398263,glyphis garricki,FISH,3427,1895,319,350,4,glyphis garricki,42712,Vulnerable,VU,Decreasing,1
8492,Indonesian Exclusive Economic Zone,398263,glyphis garricki,FISH,10579,3239,216,263,NA,glyphis garricki,42712,Vulnerable,VU,Decreasing,1
21798,Joint regime area Torres Strait Treaty: Papua New Guinea / Australia,398263,glyphis garricki,FISH,86,87,NA,NA,NA,glyphis garricki,42712,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,398269,squalus chloroculus,FISH,32062,25118,30107,25403,29849,squalus chloroculus,161360,Endangered,EN,Decreasing,1
8308,Australian Exclusive Economic Zone (Cocos Islands),398272,squalus hemipinnis,FISH,9,5,5,5,6,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8309,Australian Exclusive Economic Zone (Christmas Island),398272,squalus hemipinnis,FISH,16,13,16,14,20,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,398272,squalus hemipinnis,FISH,3955,3891,4600,4651,5564,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8331,Cambodian Exclusive Economic Zone,398272,squalus hemipinnis,FISH,203,394,353,248,248,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8332,Thailand Exclusive Economic Zone,398272,squalus hemipinnis,FISH,1305,1558,1466,1299,1321,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8333,Indian Exclusive Economic Zone (Andaman and Nicobar Islands),398272,squalus hemipinnis,FISH,245,390,512,428,427,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8480,Indian Exclusive Economic Zone,398272,squalus hemipinnis,FISH,41,40,36,41,29,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8481,Bangladeshi Exclusive Economic Zone,398272,squalus hemipinnis,FISH,430,447,440,439,327,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8482,Myanma Exclusive Economic Zone,398272,squalus hemipinnis,FISH,2300,2524,2490,2351,2127,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8483,Malaysian Exclusive Economic Zone,398272,squalus hemipinnis,FISH,2474,2965,3094,3094,3158,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8484,Vietnamese Exclusive Economic Zone,398272,squalus hemipinnis,FISH,50,71,50,51,5,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8485,Singaporean Exclusive Economic Zone,398272,squalus hemipinnis,FISH,4,1,1,1,1,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8492,Indonesian Exclusive Economic Zone,398272,squalus hemipinnis,FISH,17778,25609,28339,27605,27836,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8758,Timorese Exclusive Economic Zone,398272,squalus hemipinnis,FISH,86,114,160,122,172,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
21791,Timorese Exclusive Economic Zone (Oecusse),398272,squalus hemipinnis,FISH,3,3,3,3,3,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
64440,Overlapping claim: Malaysia / Singapore,398272,squalus hemipinnis,FISH,9,6,6,6,5,squalus hemipinnis,161410,Vulnerable,VU,Decreasing,1
8312,French Exclusive Economic Zone (New Caledonia),398277,squatina albipunctata,FISH,819,676,691,639,636,squatina albipunctata,42729,Vulnerable,VU,Decreasing,1
8314,Solomon Islands Exclusive Economic Zone,398277,squatina albipunctata,FISH,138,135,135,132,167,squatina albipunctata,42729,Vulnerable,VU,Decreasing,1
8323,Australian Exclusive Economic Zone,398277,squatina albipunctata,FISH,9599,9603,10133,10033,11060,squatina albipunctata,42729,Vulnerable,VU,Decreasing,1
8324,Papua New Guinean Exclusive Economic Zone,398277,squatina albipunctata,FISH,1008,908,895,899,911,squatina albipunctata,42729,Vulnerable,VU,Decreasing,1
8312,French Exclusive Economic Zone (New Caledonia),398291,dipturus canutus,FISH,114,115,164,115,167,dipturus canutus,14134315,Endangered,EN,Decreasing,1
8323,Australian Exclusive Economic Zone,398291,dipturus canutus,FISH,15186,13686,15421,13033,15289,dipturus canutus,14134315,Endangered,EN,Decreasing,1
5670,Albanian Exclusive Economic Zone,398328,himantura leoparda,FISH,13,15,16,16,15,himantura leoparda,195456,Endangered,EN,Decreasing,1
5679,Greek Exclusive Economic Zone,398328,himantura leoparda,FISH,1732,1930,1973,1993,1710,himantura leoparda,195456,Endangered,EN,Decreasing,1
5685,Maltese Exclusive Economic Zone,398328,himantura leoparda,FISH,28,21,3,5,NA,himantura leoparda,195456,Endangered,EN,Decreasing,1
5697,Turkish Exclusive Economic Zone,398328,himantura leoparda,FISH,898,863,846,865,796,himantura leoparda,195456,Endangered,EN,Decreasing,1
8308,Australian Exclusive Economic Zone (Cocos Islands),398328,himantura leoparda,FISH,8,8,8,8,8,himantura leoparda,195456,Endangered,EN,Decreasing,1
8309,Australian Exclusive Economic Zone (Christmas Island),398328,himantura leoparda,FISH,4,4,4,4,3,himantura leoparda,195456,Endangered,EN,Decreasing,1
8312,French Exclusive Economic Zone (New Caledonia),398328,himantura leoparda,FISH,988,971,973,962,949,himantura leoparda,195456,Endangered,EN,Decreasing,1
8314,Solomon Islands Exclusive Economic Zone,398328,himantura leoparda,FISH,598,616,606,610,496,himantura leoparda,195456,Endangered,EN,Decreasing,1
8315,Palauan Exclusive Economic Zone,398328,himantura leoparda,FISH,81,82,71,83,29,himantura leoparda,195456,Endangered,EN,Decreasing,1
8321,Overlapping claim Taiwan: Taiwan / China,398328,himantura leoparda,FISH,2409,2356,2295,2339,2149,himantura leoparda,195456,Endangered,EN,Decreasing,1
8322,Philippine Exclusive Economic Zone,398328,himantura leoparda,FISH,6635,6225,5626,5813,3805,himantura leoparda,195456,Endangered,EN,Decreasing,1
8323,Australian Exclusive Economic Zone,398328,himantura leoparda,FISH,52635,52632,52088,52498,48211,himantura leoparda,195456,Endangered,EN,Decreasing,1
8324,Papua New Guinean Exclusive Economic Zone,398328,himantura leoparda,FISH,5423,5538,5221,5277,4778,himantura leoparda,195456,Endangered,EN,Decreasing,1
8327,South Korean Exclusive Economic Zone,398328,himantura leoparda,FISH,2199,1934,1434,1792,550,himantura leoparda,195456,Endangered,EN,Decreasing,1
8328,North Korean Exclusive Economic Zone,398328,himantura leoparda,FISH,NA,NA,NA,NA,14,himantura leoparda,195456,Endangered,EN,Decreasing,1
8331,Cambodian Exclusive Economic Zone,398328,himantura leoparda,FISH,333,111,65,105,70,himantura leoparda,195456,Endangered,EN,Decreasing,1
8332,Thailand Exclusive Economic Zone,398328,himantura leoparda,FISH,3906,2613,2194,2418,1067,himantura leoparda,195456,Endangered,EN,Decreasing,1
8333,Indian Exclusive Economic Zone (Andaman and Nicobar Islands),398328,himantura leoparda,FISH,546,352,262,304,54,himantura leoparda,195456,Endangered,EN,Decreasing,1
8334,Comoran Exclusive Economic Zone,398328,himantura leoparda,FISH,48,48,45,47,46,himantura leoparda,195456,Endangered,EN,Decreasing,1
8337,Seychellois Exclusive Economic Zone,398328,himantura leoparda,FISH,42,45,45,43,42,himantura leoparda,195456,Endangered,EN,Decreasing,1
8339,French Exclusive Economic Zone (Juan de Nova Island),398328,himantura leoparda,FISH,28,27,27,27,27,himantura leoparda,195456,Endangered,EN,Decreasing,1
8340,French Exclusive Economic Zone (Bassas da India),398328,himantura leoparda,FISH,3,3,4,4,4,himantura leoparda,195456,Endangered,EN,Decreasing,1
8341,French Exclusive Economic Zone (Europa Island),398328,himantura leoparda,FISH,2,1,1,1,1,himantura leoparda,195456,Endangered,EN,Decreasing,1
8345,Maldivian Exclusive Economic Zone,398328,himantura leoparda,FISH,769,775,772,772,772,himantura leoparda,195456,Endangered,EN,Decreasing,1
8346,Sri Lankan Exclusive Economic Zone,398328,himantura leoparda,FISH,833,835,788,755,591,himantura leoparda,195456,Endangered,EN,Decreasing,1
8347,Mozambican Exclusive Economic Zone,398328,himantura leoparda,FISH,2851,2735,2659,2688,2684,himantura leoparda,195456,Endangered,EN,Decreasing,1
8348,Madagascan Exclusive Economic Zone,398328,himantura leoparda,FISH,3583,3579,3568,3564,3538,himantura leoparda,195456,Endangered,EN,Decreasing,1
8349,Kenyan Exclusive Economic Zone,398328,himantura leoparda,FISH,242,232,242,231,268,himantura leoparda,195456,Endangered,EN,Decreasing,1
8350,Somali Exclusive Economic Zone,398328,himantura leoparda,FISH,958,938,931,933,926,himantura leoparda,195456,Endangered,EN,Decreasing,1
8351,Eritrean Exclusive Economic Zone,398328,himantura leoparda,FISH,1842,1798,1751,1768,1623,himantura leoparda,195456,Endangered,EN,Decreasing,1
8352,Djiboutian Exclusive Economic Zone,398328,himantura leoparda,FISH,42,42,42,42,39,himantura leoparda,195456,Endangered,EN,Decreasing,1
8353,Yemeni Exclusive Economic Zone,398328,himantura leoparda,FISH,1142,1138,1125,1135,1070,himantura leoparda,195456,Endangered,EN,Decreasing,1
8354,Omani Exclusive Economic Zone,398328,himantura leoparda,FISH,923,937,905,947,860,himantura leoparda,195456,Endangered,EN,Decreasing,1
8355,Sudanese Exclusive Economic Zone,398328,himantura leoparda,FISH,555,547,528,541,455,himantura leoparda,195456,Endangered,EN,Decreasing,1
8356,Saudi Arabian Exclusive Economic Zone,398328,himantura leoparda,FISH,3241,3201,3118,3164,2898,himantura leoparda,195456,Endangered,EN,Decreasing,1
8357,Kuwaiti Exclusive Economic Zone,398328,himantura leoparda,FISH,366,364,365,366,358,himantura leoparda,195456,Endangered,EN,Decreasing,1
8358,Bahraini Exclusive Economic Zone,398328,himantura leoparda,FISH,265,266,266,266,266,himantura leoparda,195456,Endangered,EN,Decreasing,1
8359,Pakistani Exclusive Economic Zone,398328,himantura leoparda,FISH,1405,1508,1465,1467,1351,himantura leoparda,195456,Endangered,EN,Decreasing,1
8360,Emirati Exclusive Economic Zone,398328,himantura leoparda,FISH,1750,1762,1729,1749,1746,himantura leoparda,195456,Endangered,EN,Decreasing,1
8372,Libyan Exclusive Economic Zone,398328,himantura leoparda,FISH,1542,1465,1455,1471,1416,himantura leoparda,195456,Endangered,EN,Decreasing,1
8373,Syrian Exclusive Economic Zone,398328,himantura leoparda,FISH,27,30,30,29,24,himantura leoparda,195456,Endangered,EN,Decreasing,1
8374,Lebanese Exclusive Economic Zone,398328,himantura leoparda,FISH,42,39,37,37,32,himantura leoparda,195456,Endangered,EN,Decreasing,1
8375,Israeli Exclusive Economic Zone,398328,himantura leoparda,FISH,89,89,85,85,76,himantura leoparda,195456,Endangered,EN,Decreasing,1
8376,Cypriote Exclusive Economic Zone,398328,himantura leoparda,FISH,77,69,68,67,66,himantura leoparda,195456,Endangered,EN,Decreasing,1
8396,South African Exclusive Economic Zone,398328,himantura leoparda,FISH,2301,2371,2533,2375,2710,himantura leoparda,195456,Endangered,EN,Decreasing,1
8468,Qatari Exclusive Economic Zone,398328,himantura leoparda,FISH,1111,1118,1123,1121,1121,himantura leoparda,195456,Endangered,EN,Decreasing,1
8469,Iranian Exclusive Economic Zone,398328,himantura leoparda,FISH,3661,3792,3791,3805,3805,himantura leoparda,195456,Endangered,EN,Decreasing,1
8470,Iraqi Exclusive Economic Zone,398328,himantura leoparda,FISH,24,29,28,30,17,himantura leoparda,195456,Endangered,EN,Decreasing,1
8479,Tanzanian Exclusive Economic Zone,398328,himantura leoparda,FISH,600,598,576,595,594,himantura leoparda,195456,Endangered,EN,Decreasing,1
8480,Indian Exclusive Economic Zone,398328,himantura leoparda,FISH,7697,8248,7707,8086,6421,himantura leoparda,195456,Endangered,EN,Decreasing,1
8481,Bangladeshi Exclusive Economic Zone,398328,himantura leoparda,FISH,243,89,59,66,17,himantura leoparda,195456,Endangered,EN,Decreasing,1
8482,Myanma Exclusive Economic Zone,398328,himantura leoparda,FISH,2523,1660,1571,1530,1395,himantura leoparda,195456,Endangered,EN,Decreasing,1
8483,Malaysian Exclusive Economic Zone,398328,himantura leoparda,FISH,8980,7387,5895,6560,4108,himantura leoparda,195456,Endangered,EN,Decreasing,1
8484,Vietnamese Exclusive Economic Zone,398328,himantura leoparda,FISH,9622,8884,8200,8634,6734,himantura leoparda,195456,Endangered,EN,Decreasing,1
8486,Chinese Exclusive Economic Zone,398328,himantura leoparda,FISH,10151,10667,10370,10720,10539,himantura leoparda,195456,Endangered,EN,Decreasing,1
8487,Japanese Exclusive Economic Zone,398328,himantura leoparda,FISH,6466,6085,5379,6071,4227,himantura leoparda,195456,Endangered,EN,Decreasing,1
8490,Egyptian Exclusive Economic Zone,398328,himantura leoparda,FISH,1721,1696,1677,1686,1638,himantura leoparda,195456,Endangered,EN,Decreasing,1
8492,Indonesian Exclusive Economic Zone,398328,himantura leoparda,FISH,45152,34489,28972,30667,22524,himantura leoparda,195456,Endangered,EN,Decreasing,1
